label	text	split
0	"  == AI@50 ==  Thanks for the message on my Talk page.  No harm done, as I was offline of WP briefly at the time myself  and I learned a lot in the process of restoring and improving the article to WP Notability standards, a lesson I've applied elsewhere.  I also learned more about the WP distinction between Primary and Secondary sources.  The result is all to the good. I'll take your word that the oldprodfull  template is a good thing, though I think on first sight that the template's terse wording  ""This article was proposed for deletion by an editor in the past""   could be clearer as to its intent: does this really suffice to, in your words, ""let future editors know that the article has already been through the proposed deletion process once and is no longer eligible for deletion without a proper discussion or other reason""?  I hope so, though it was not obvious to me: it reads more like an invitation to agree or disagree to deletion and so reprise the issue.  If you can see it that way, as a relatively novice editor might, perhaps the oldprodfull template could be expanded to that effect, with some procedural directives and relevant links, to the original PROD and the policy guidelines for continuance.  I defer to your experience and good judgment.   BTW, since you liked Kurzweil's other book, The Singularity is Near is certainly worth a skim  Moore's Law on steroids  a fascinating perspective, from AI's greatest optimist.   Thanks again, Atama, and welcome back!     "	train
1	 ::Now, Tony, why do you want to be known as the typical right-wing, born-again Christian fist-fuckee of 2006?  	train
0	  I don't think you people get it, Metalcore is a genre that incorporates mixes of Extreme Metal music and Hardcore Punk music, where-as Deathcore is a mixture of Metalcore and Death Metal music. They play under the genre Metalcore as they use these blends, such as screamed and clean vocals, added in with a sound that is a fusion of Hardcore Punk and Metal. I don't know where the genre Melodic Hardcore came in on this page, but it's wrong, I don't care if a website says it's that, IT ISN'T TRUE!  	dev
0	, 29 December 2005 (UTC) ::::::: I'll do one query as you requested, and another query to search for anything currently using the  template.  They will be placed at  and    03:26	train
0	  Please stop removing content from Wikipedia; it is considered vandalism. If you want to experiment, please use the sandbox. Thank you.     	test
1	. and how come my comment doesn't have its own edit link huh? Like Reg Rarnell. It's like I'm geting kicked in the face by use guys and I don't even get my own edit? And how come I can't have a wiki article about me? Huh, I mean come on Hitler has a wiki page but I don't? Sure doesn't sound right to me	test
0	  ==Suggestion for WikiProject United States to support WikiProject Colorado== It was recently suggested that WikiProject Colorado, to which you are a member, may be inactive or semi-active and it might be beneficial to include it in the list of projects supported by WikiProject United States. After reviewing the project it appears that there haven't been much active discussion on the talk page in some time and the only content updates appear to be simple maintenance so being supported by a larger project might be beneficial. I have begun a discussion on the projects talk page to see how the members of the project feel about this suggestion. Another user has added the project to the WPUS template and I added it to the list of supported projects in the WPUS main project page but before I take any further action I wanted to contact each of the active members for their input.   	train
0	 And seeing as you are such a big fan of Wiki guidelines & have deemed me a vandal then I should draw your attention to a guideline you seem to have missed.  http://en.wikipedia.org/wiki/Wikipedia:Do_not_insult_the_vandals  You should take a page out of your own book -    	train
0	 ::Oh, are you one of this rogue admin's little apologist crew?  If so, please express yourself in terms to which I can respond.  If not, go back to giving him comfort for misusing his tools and acting like an overblown prefect.  His number's up.    	test
0	  == Oh yeah ==  Indeed. Boogie Dahn. ;-)  	train
0	 Rush Street infobox ==  When the infobox has been changed to accomodate the features the article is currently using, then change the infobox.  There is no good reason to strip the article of infobox content. ///WP:CHICAGO/WP:FOUR)    ==	train
0	 *Your help is not needed here  - thank you.  	train
0	Hi Kaydee.  Unfortunately for your class, anyone	train
0	 Great.  If you had not removed it I was going to do so.     	train
0	  : Actually, Vega represented the class of migrant workers and Mallory represented the California Office of Migrant Services.  After the court victory, the state dragged its feet coming up with the refundable overcharged rents.     	dev
0	  == Protected edit request on 26 May 2014 ==      Ajay kumar Rana 	train
0	  It's no wonder this place is hated so much. You feel big now? Grow up.	train
1	  Why is the main picture of his ass you fucking cock loving geeky homosexuals	dev
0	"  ::I give up on you, I cannot believe you would go on after the RfA and use a term like ""Bushites."" How about it was a compromise that prevented it from being deleted based on not meeting its own requirements, since we are feeling with ""allegations"" its only appropriate the title says so. I really no longer care of you are desysop'd and am done defending anyone on that RfA since its obvious that even in the face of that the behavior continues.  "	train
0	  == Militia occupation of the Malheur National Wildlife Refuge ==  Please refrain from redirecting articles about figures and groups relating to the militia occupation of the Malheur National Wildlife Refuge unless consensus is reached they should be redirected. As it stands, they have received enough coverage, both locally and nationally, to be seen as notable enough for their own articles. While some may be stubs, they can definitely be expanded.   	test
